QUERY	SUBJECT	QUERY_LEN(1)	SUBJECT_LEN(1)	ALN_LEN(1)	IDENTITIES(1)	POSITIVES(1)	GAPS(1)	FRAME(1)	QUERY_LEN(2)	SUBJECT_LEN(2)	ALN_LEN(2)	IDENTITIES(2)	POSITIVES(2)	GAPS(2)	FRAME(2)	SCORE(1)	E-VALUE(1)	FRAGMENTS(1)	SCORE(2)	E-VALUE(2)	FRAGMENTS(2)
XLOC_029651	SpisGene786	972	1090	442	401	421	0	+3/+3	1090	972	443	403	422	0	+3/+3	919	0.0	4	910	0.0	4
XLOC_029656	SpisGene795	194	297	171	153	160	0	+3/+2	297	194	171	153	160	0	+2/+3	371	1e-96	2	371	2e-96	2
XLOC_029659	SpisGene789	1245	898	801	607	687	0	+1/+3	898	1245	779	593	673	0	+3/+1	1434	0.0	6	1407	0.0	6
XLOC_029667	SpisGene22540	301	394	154	131	140	0	+3/+1	394	301	154	131	140	0	+1/+3	335	8e-92	1	335	1e-91	1
XLOC_029669	SpisGene17520	903	802	281	212	230	0	+2/+3	802	903	284	213	232	0	+3/+2	508	2e-121	6	509	7e-122	6
XLOC_029670	SpisGene18097	1104	419	385	292	331	0	+1/+3	419	1104	378	285	316	0	+3/+3	753	0.0	5	680	2e-173	4
XLOC_029671	SpisGene22364	2660	1567	1285	999	1114	0	-1/+1	1567	2660	1285	978	1089	0	+1/-1	2453	0.0	3	2357	0.0	3
XLOC_029676	SpisGene11880	1397	1075	661	527	573	0	+3/+3	1075	1397	662	529	573	0	+3/+3	1243	0.0	4	1228	0.0	4
XLOC_029678	SpisGene17315	1723	1018	927	868	883	0	+3/+2	1018	1723	936	859	876	0	+2/+3	1887	0.0	6	1849	0.0	5
XLOC_029679	SpisGene17320	870	306	294	256	278	0	+2/+1	306	870	294	256	278	0	+1/+2	631	1e-173	2	608	3e-167	2
XLOC_029680	SpisGene17316	1111	1154	959	865	899	0	+1/+3	1154	1111	977	878	918	0	+3/+1	2026	0.0	8	2042	0.0	8
XLOC_029685	SpisGene25872.Novel	1580	389	300	232	253	0	-3/+1	389	1580	311	239	261	0	+1/-3	541	2e-130	4	571	3e-140	4
XLOC_029688	SpisGene1108	290	293	257	208	228	0	+3/+3	293	290	258	209	228	0	+3/+3	467	2e-115	4	473	4e-117	4
XLOC_029689	SpisGene1109	536	372	256	241	251	0	+3/+1	372	536	256	241	251	0	+1/+3	586	6e-167	1	586	4e-167	1
XLOC_029690	SpisGene1111	1143	655	653	511	556	0	+2/+2	655	1143	635	499	544	0	+2/+2	1202	0.0	2	1183	0.0	3
XLOC_029691	SpisGene1112	1726	357	354	313	325	0	+3/+3	357	1726	355	302	309	0	-3/-2	699	0.0	3	653	5e-175	3
XLOC_029693	SpisGene1114	731	1073	429	332	367	0	+3/+3	1073	731	448	351	390	0	+2/+2	759	0.0	7	830	0.0	6
XLOC_029696	SpisGene1117	2315	1399	448	373	411	0	+2/+2	1399	2315	438	364	399	0	+1/+2	929	0.0	5	899	0.0	4
XLOC_029697	SpisGene1122	115	572	75	58	65	0	+1/+1	572	115	75	58	65	0	+1/+1	140	1e-33	1	140	8e-33	1
XLOC_029698	SpisGene1124	1289	518	340	282	307	0	+3/+1	518	1289	340	282	307	0	+1/+3	667	0.0	2	667	0.0	2
XLOC_029701	SpisGene1101	871	507	496	338	394	0	+3/+3	507	871	493	367	433	0	+1/+1	770	0.0	2	919	0.0	2
XLOC_029702	SpisGene1104	728	452	420	356	381	0	+3/+2	452	728	421	351	376	0	+1/+1	869	0.0	3	846	0.0	2
XLOC_029704	SpisGene1105	961	3808	937	808	874	0	+2/+3	3808	961	920	797	861	0	+1/+3	1957	0.0	6	1969	0.0	7
XLOC_029706	SpisGene1106	1731	699	660	514	558	0	+3/+2	699	1731	644	499	543	0	+2/+3	1224	0.0	8	1190	0.0	9
XLOC_029709	SpisGene1110	769	1017	591	505	543	0	+3/+1	1017	769	594	507	546	0	+1/+3	1167	0.0	5	1145	0.0	5
XLOC_029711	SpisGene1113	524	667	393	327	363	0	+1/+3	667	524	406	336	373	0	+3/+1	818	0.0	2	799	0.0	3
XLOC_029712	SpisGene1115	414	487	274	215	239	0	+2/+3	487	414	206	163	178	0	+3/+2	489	2e-131	2	374	1e-127	2
XLOC_029713	SpisGene1116	429	467	387	288	326	0	+1/+3	467	429	400	302	335	0	+3/+1	701	1e-177	5	722	0.0	5
XLOC_029714	SpisGene1118	1442	776	596	507	541	0	+3/+2	776	1442	584	494	525	0	+2/+1	1236	0.0	9	1197	0.0	8
XLOC_029715	SpisGene1119	523	481	414	324	360	0	+3/+1	481	523	414	324	360	0	+1/+3	731	3e-175	7	733	5e-176	7
XLOC_029716	SpisGene1120	478	468	355	307	327	0	+2/+2	468	478	355	307	327	0	+2/+2	756	0.0	2	732	0.0	2
XLOC_029717	SpisGene1123	490	399	183	154	165	0	-1/-2	399	490	216	169	186	0	+1/+1	372	2e-107	2	432	2e-113	2
XLOC_029718	SpisGene1126	502	806	406	341	361	0	+2/+2	806	502	416	349	369	0	+2/+2	885	0.0	3	902	0.0	3
XLOC_029719	SpisGene1127	828	797	376	334	349	0	+1/+1	797	828	362	324	339	0	+1/+1	776	0.0	2	774	0.0	2
XLOC_029732	SpisGene1128	712	312	237	173	199	0	+3/+1	312	712	237	173	199	0	+1/+3	443	4e-116	2	443	2e-116	2
XLOC_029733	SpisGene962	303	410	247	204	217	0	+2/+3	410	303	244	199	213	0	+1/+3	486	1e-130	2	475	3e-127	2
XLOC_029734	SpisGene961	294	606	289	275	279	0	+1/+3	606	294	289	275	279	0	+3/+1	622	1e-171	2	632	3e-174	2
XLOC_029743	SpisGene15884	910	505	496	463	479	0	+1/+1	505	910	496	463	479	0	+1/+1	1097	0.0	1	1097	0.0	1
XLOC_029745	SpisGene15888	425	1402	404	281	308	0	-2/-3	1402	425	347	253	276	0	+3/+2	617	1e-129	8	565	1e-113	8
XLOC_029747	SpisGene15894	1267	1781	1206	1041	1102	0	+2/+1	1781	1267	1181	1027	1087	0	+2/+2	2721	0.0	10	2684	0.0	9
XLOC_029748	SpisGene15879	1679	786	736	628	666	0	+3/+3	786	1679	747	629	670	0	+3/+3	1431	0.0	4	1446	0.0	5
XLOC_029750	SpisGene15882	731	434	409	366	387	0	-3/-3	434	731	408	383	399	0	+1/+1	866	0.0	4	873	0.0	3
XLOC_029751	SpisGene15883	758	1396	412	304	339	0	+2/+1	1396	758	431	309	347	0	+1/+3	742	4e-164	8	754	2e-161	9
XLOC_029753	SpisGene15889	2447	1803	1232	942	1000	0	-1/-2	1803	2447	1330	1002	1102	0	+1/+3	2148	0.0	10	2490	0.0	15
XLOC_029754	SpisGene23930	1103	1030	618	528	560	0	+2/+1	1030	1103	638	531	565	0	+1/+2	1357	0.0	5	1332	0.0	4
XLOC_029757	SpisGene15891	461	668	454	304	346	0	+2/+3	668	461	435	297	338	0	+3/+2	703	0.0	3	725	0.0	4
XLOC_029768	SpisGene17312	832	682	384	347	360	0	+2/+1	682	832	384	347	360	0	+1/+2	829	0.0	1	829	0.0	1
XLOC_029771	SpisGene17307	1173	929	860	778	809	0	+3/+2	929	1173	862	777	810	0	+2/+3	1825	0.0	8	1828	0.0	8
XLOC_029772	SpisGene17306	1632	850	733	607	661	0	+3/+3	850	1632	733	607	661	0	+3/+3	1507	0.0	3	1458	0.0	3
XLOC_029773	SpisGene17313	1937	527	401	346	377	0	-2/+1	527	1937	403	347	379	0	+1/-2	859	0.0	6	862	0.0	6
XLOC_029774	SpisGene17308	476	411	321	217	254	0	+2/+2	411	476	302	223	255	0	+1/+2	484	4e-118	4	542	9e-118	7
XLOC_029778	SpisGene4480	81	266	58	50	53	0	+1/+1	266	81	58	50	53	0	+1/+1	124	5e-29	1	124	3e-28	1
XLOC_029782	SpisGene4454	1604	850	761	619	675	0	+3/+2	850	1604	761	608	665	0	+2/+3	1490	0.0	9	1465	0.0	9
XLOC_029783	SpisGene4458	1175	1132	938	796	840	0	+3/+3	1132	1175	934	796	838	0	+3/+3	1945	0.0	12	1942	0.0	12
XLOC_029784	SpisGene4462	2046	1938	1568	1203	1309	0	+2/+3	1938	2046	1619	1291	1410	0	+1/+2	2716	0.0	10	3079	0.0	11
XLOC_029785	SpisGene4449	357	430	245	206	225	0	+1/+3	430	357	236	191	211	0	+1/+2	456	1e-120	2	462	5e-116	3
XLOC_029786	SpisGene4452	241	220	170	120	140	0	+1/+2	220	241	170	120	140	0	+2/+1	277	1e-46	6	298	1e-52	6
XLOC_029787	SpisGene4453	797	617	591	529	549	0	+3/+2	617	797	591	529	549	0	+2/+3	1337	0.0	3	1337	0.0	3
XLOC_029788	SpisGene4455	353	656	203	186	198	0	+3/+1	656	353	203	186	198	0	+1/+3	441	3e-117	2	440	2e-116	2
XLOC_029789	SpisGene4455	547	656	209	184	195	0	+3/+3	656	547	209	184	195	0	+3/+3	442	9e-106	4	440	3e-105	4
XLOC_029790	SpisGene4457	2483	1343	1150	986	1032	0	+1/+2	1343	2483	1154	1005	1058	0	+2/+1	2243	0.0	18	2293	0.0	20
XLOC_029791	SpisGene4459	670	418	263	220	231	0	+2/+2	418	670	334	241	262	0	+2/+2	499	6e-137	3	564	2e-142	4
XLOC_029825	SpisGene23126	1647	1907	464	310	365	0	+2/+2	1907	1647	479	314	369	0	+2/+2	742	0.0	4	748	0.0	4
XLOC_029828	SpisGene25829.Novel	376	467	224	191	207	0	+1/+1	467	376	224	191	207	0	+1/+1	436	2e-115	2	468	4e-125	2
XLOC_029829	SpisGene6602	929	426	338	283	296	0	-2/-3	426	929	330	276	287	0	-3/-2	634	2e-146	6	630	4e-152	5
XLOC_029834	SpisGene4283	1493	1135	1013	739	849	0	+1/+2	1135	1493	997	736	841	0	+2/+1	1765	0.0	9	1711	0.0	9
XLOC_029839	SpisGene2513	2948	5045	2732	2423	2556	0	+1/+1	5045	2948	2745	2434	2569	0	+1/+1	5630	0.0	7	5690	0.0	7
XLOC_029842	SpisGene2506	2526	1147	726	583	629	0	+2/+2	1147	2526	811	645	696	0	+1/+3	1384	0.0	14	1512	0.0	16
XLOC_029843	SpisGene2501	1026	845	845	672	730	0	+2/+3	845	1026	845	672	730	0	+3/+2	1580	0.0	3	1512	0.0	3
XLOC_029844	SpisGene2502	461	444	201	169	177	0	+1/+3	444	461	197	160	167	0	-1/-3	398	2e-98	3	372	1e-90	3
XLOC_029845	SpisGene2503	2111	482	374	284	314	0	+2/+2	482	2111	375	278	306	0	+2/+2	677	7e-151	7	647	2e-155	5
XLOC_029849	SpisGene19166	814	343	347	278	304	0	+1/+1	343	814	294	245	266	0	+3/+2	687	3e-179	4	608	1e-169	3
XLOC_029850	SpisGene19168	764	181	134	133	134	0	+2/+1	181	764	134	133	134	0	+1/+2	317	5e-86	1	317	1e-86	1
XLOC_029851	SpisGene19170	778	721	655	507	543	0	+3/+2	721	778	690	538	574	0	+2/+3	1180	0.0	11	1179	0.0	10
XLOC_029852	SpisGene19172	958	385	277	244	256	0	+2/+1	385	958	264	236	245	0	+1/+2	600	3e-143	5	582	2e-138	5
XLOC_029853	SpisGene2514	733	194	163	129	141	0	+3/+2	194	733	161	129	139	0	+1/+2	311	2e-64	4	312	1e-65	4
XLOC_029855	SpisGene2511	1155	1117	283	248	262	0	+1/+3	1117	1155	283	241	254	0	+1/+2	596	5e-161	2	572	5e-154	2
XLOC_029856	SpisGene2510	2398	1090	464	433	447	0	+2/+1	1090	2398	467	436	450	0	+1/+2	970	0.0	2	1013	0.0	2
XLOC_029857	SpisGene2505	1742	517	394	300	344	0	+1/+1	517	1742	398	306	352	0	+1/+1	732	6e-168	7	755	2e-175	7
XLOC_029858	SpisGene2504	935	326	185	170	177	0	+3/+1	326	935	189	173	180	0	+1/+3	389	2e-107	1	426	5e-119	1
XLOC_029860	SpisGene19167	237	437	228	191	205	0	+2/+3	437	237	225	191	202	0	-1/-3	491	3e-121	4	476	3e-116	4
XLOC_029861	SpisGene19171	1185	769	668	608	623	0	+2/+3	769	1185	660	612	628	0	+3/+2	1362	0.0	6	1397	0.0	6
XLOC_029874	SpisGene2722	709	651	630	550	574	0	+2/+3	651	709	621	545	568	0	+1/+3	1282	0.0	5	1278	0.0	5
XLOC_029876	SpisGene2719	90	312	49	41	46	0	+3/+1	312	90	49	41	46	0	+1/+3	101	3e-16	2	101	2e-15	2
XLOC_029877	SpisGene2720	677	722	286	203	224	0	-3/+1	722	677	268	192	211	0	+1/-3	468	4e-77	11	441	3e-74	10
XLOC_029879	SpisGene2725	1157	515	480	433	453	0	+2/+1	515	1157	476	429	449	0	+1/+2	984	0.0	2	945	0.0	2
XLOC_029881	SpisGene2726	943	429	361	263	291	0	+1/+1	429	943	350	247	278	0	+1/+1	615	1e-148	5	583	5e-134	6
XLOC_029882	SpisGene2727	272	197	180	133	144	0	-1/-3	197	272	190	141	153	0	+1/+3	319	2e-54	7	336	2e-59	7
XLOC_029883	SpisGene2729	3094	573	445	342	372	0	-3/+3	573	3094	485	360	398	0	+1/-3	769	2e-158	12	833	2e-154	14
XLOC_029886	SpisGene2731	747	2030	427	326	361	0	+3/+2	2030	747	427	326	361	0	+2/+3	812	0.0	3	812	0.0	3
XLOC_029888	SpisGene2734	658	2043	631	470	512	0	+3/+1	2043	658	646	480	525	0	+1/+3	1078	0.0	6	1092	0.0	5
XLOC_029890	SpisGene2735	1659	1102	1107	756	873	0	+3/+3	1102	1659	1042	708	813	0	+2/+2	1977	0.0	7	1909	0.0	3
XLOC_029895	SpisGene22008	254	332	131	80	99	0	+3/+3	332	254	141	87	106	0	+1/+1	206	2e-54	2	219	1e-50	2
XLOC_029897	SpisGene2728	606	275	226	189	203	0	+3/+2	275	606	223	191	202	0	+2/+3	476	2e-121	3	477	3e-122	3
XLOC_029900	SpisGene2733	205	266	115	100	105	0	+1/+2	266	205	123	106	111	0	+2/+1	266	5e-65	2	276	1e-67	2
XLOC_029917	SpisGene18090	1036	456	245	214	229	0	+1/+1	456	1036	245	214	229	0	+1/+1	549	1e-155	1	549	5e-156	1
XLOC_029921	SpisGene18096	781	548	111	93	102	0	+2/+1	548	781	111	93	102	0	+1/+2	244	2e-56	2	244	2e-56	2
XLOC_029922	SpisGene18093	3940	4750	3369	2976	3085	0	+2/+3	4750	3940	3595	3095	3214	0	+3/+2	6799	0.0	9	6976	0.0	11
XLOC_029924	SpisGene18091	1374	1718	790	651	691	0	+2/+1	1718	1374	790	651	691	0	+1/+2	1667	0.0	5	1704	0.0	5
XLOC_029925	SpisGene18089	1837	1185	946	783	845	0	+3/+1	1185	1837	942	781	842	0	+1/+3	2001	0.0	3	2016	0.0	3
XLOC_029931	SpisGene13785	1323	680	621	508	551	0	+3/+1	680	1323	651	523	569	0	+1/+3	1208	0.0	4	1211	0.0	4
XLOC_029934	SpisGene13786	689	952	511	467	487	0	+1/+2	952	689	511	467	487	0	+2/+1	1176	0.0	3	1176	0.0	3
XLOC_029936	SpisGene19179	601	357	341	311	322	0	+2/+1	357	601	324	295	305	0	+1/+2	687	0.0	1	652	2e-180	2
XLOC_029941	SpisGene14046	599	946	524	450	488	0	+3/+1	946	599	524	450	488	0	+1/+3	1096	0.0	1	1096	0.0	1
XLOC_029942	SpisGene14048	955	662	415	326	360	0	+3/+1	662	955	415	302	336	0	+3/+2	772	0.0	2	696	0.0	2
XLOC_029943	SpisGene14053	2301	419	411	374	390	0	-2/+1	419	2301	411	374	390	0	+1/-2	910	0.0	1	909	0.0	1
XLOC_029945	SpisGene14060	1500	713	524	471	497	0	+2/+2	713	1500	542	485	514	0	+2/+2	1084	0.0	4	1145	0.0	3
XLOC_029947	SpisGene14062	882	614	543	420	457	0	+1/+3	614	882	584	466	501	0	+1/+2	938	0.0	6	1050	0.0	4
XLOC_029948	SpisGene14063	552	351	331	239	274	0	+2/+3	351	552	354	256	285	0	+3/+2	594	3e-129	8	577	1e-129	7
XLOC_029950	SpisGene13784	402	235	235	229	233	0	+1/+1	235	402	235	229	233	0	+1/+1	489	5e-138	1	489	3e-138	1
XLOC_029951	SpisGene13791	1104	1028	941	724	774	0	+1/+1	1028	1104	942	729	777	0	+1/+1	1613	0.0	8	1616	0.0	8
XLOC_029952	SpisGene13792	1682	1345	1115	893	972	0	+2/+3	1345	1682	1111	923	964	0	-3/-2	2063	0.0	17	2117	0.0	16
XLOC_029953	SpisGene13798	325	550	312	256	278	0	+2/+1	550	325	293	240	260	0	+1/+2	519	4e-147	1	516	1e-139	2
XLOC_029954	SpisGene19176	849	757	552	429	475	0	+1/+1	757	849	569	446	493	0	+1/+1	1064	0.0	14	1121	0.0	18
XLOC_029955	SpisGene13433	1118	776	384	160	235	0	-1/+1	776	1118	403	167	246	0	+1/-1	331	1e-61	5	372	3e-80	4
XLOC_029955	SpisGene20765	1118	689	384	160	235	0	-1/+1	689	1118	403	168	247	0	+1/-1	331	8e-62	5	375	3e-81	4
XLOC_029955	SpisGene23853	1118	724	384	160	235	0	-1/+1	724	1118	403	168	247	0	+1/-1	331	1e-61	5	375	4e-81	4
XLOC_029957	SpisGene7923	1293	428	353	273	291	0	-2/+3	428	1293	349	271	290	0	+1/-3	642	1e-159	5	660	2e-160	5
XLOC_029961	SpisGene14045	983	2356	808	670	712	0	+3/+1	2356	983	791	675	714	0	+1/+3	1564	0.0	5	1583	0.0	5
XLOC_029963	SpisGene14057	1365	3478	843	782	809	0	+2/+2	3478	1365	840	775	803	0	+2/+2	1833	0.0	4	1770	0.0	3
XLOC_029965	SpisGene14058	1274	1171	704	464	568	0	+1/+1	1171	1274	704	464	568	0	+1/+1	1126	0.0	3	1126	0.0	3
XLOC_029969	SpisGene14064	472	699	266	176	203	0	+3/+3	699	472	275	189	214	0	+3/+3	379	1e-93	3	441	6e-100	5
XLOC_030001	SpisGene14051	1442	1079	1034	749	830	0	+3/+3	1079	1442	1053	863	936	0	+3/+3	1655	0.0	9	2001	0.0	8
XLOC_030002	SpisGene14050	1772	658	571	470	512	0	+2/+2	658	1772	572	469	511	0	+2/+2	1057	0.0	5	1074	0.0	4
XLOC_030010	SpisGene12176	1041	393	249	158	188	0	+1/+3	393	1041	319	206	238	0	+1/+2	369	3e-101	3	480	8e-114	4
XLOC_030026	SpisGene5489	1170	937	868	705	756	0	+2/+2	937	1170	912	801	851	0	+3/+3	1572	0.0	4	1812	0.0	2
XLOC_030027	SpisGene5485	964	332	332	315	323	0	+3/+1	332	964	332	315	323	0	+1/+3	755	0.0	1	755	0.0	1
XLOC_030030	SpisGene5479	896	298	238	206	225	0	+2/+1	298	896	280	236	258	0	+3/+1	512	1e-144	1	589	8e-162	2
XLOC_030031	SpisGene5472	1296	838	659	614	632	0	+3/+3	838	1296	671	626	644	0	+3/+3	1450	0.0	2	1476	0.0	2
XLOC_030034	SpisGene5467	2534	2935	1634	1412	1501	0	+1/+1	2935	2534	1645	1398	1499	0	+2/+2	3074	0.0	8	2931	0.0	7
XLOC_030036	SpisGene5464	1593	312	274	257	266	0	+2/+1	312	1593	274	257	266	0	+1/+2	637	3e-166	3	637	4e-167	3
XLOC_030037	SpisGene5462	905	518	465	390	417	0	+3/+2	518	905	443	374	400	0	+3/+2	837	0.0	7	823	0.0	7
XLOC_030040	SpisGene19285	2014	1512	886	679	741	0	-1/-1	1512	2014	865	709	755	0	+3/+1	1624	0.0	12	1614	0.0	10
XLOC_030044	SpisGene21781	1349	305	274	214	234	0	+1/+3	305	1349	246	165	184	0	-1/-3	504	2e-102	8	361	4e-82	4
XLOC_030045	SpisGene21779	301	323	244	206	225	0	+3/+2	323	301	244	206	225	0	+2/+3	449	6e-114	3	449	7e-114	3
XLOC_030047	SpisGene21776	179	296	91	84	86	0	+3/+1	296	179	91	84	86	0	+1/+3	202	4e-52	1	202	9e-52	1
XLOC_030048	SpisGene21772	537	456	203	185	196	0	+3/+1	456	537	203	185	196	0	+1/+3	467	4e-131	1	467	4e-131	1
XLOC_030049	SpisGene5493	408	1054	183	172	178	0	+3/+1	1054	408	195	183	189	0	+1/+3	417	3e-116	1	440	1e-122	1
XLOC_030050	SpisGene5487	370	316	316	273	290	0	+1/+2	316	370	316	273	290	0	+2/+1	655	7e-164	5	655	7e-164	5
XLOC_030052	SpisGene5484	974	346	134	105	113	0	+2/+3	346	974	134	105	113	0	+3/+2	249	1e-53	3	249	4e-54	3
XLOC_030053	SpisGene5483	657	590	368	291	323	0	+2/+2	590	657	366	287	317	0	+2/+2	723	0.0	6	707	1e-176	6
XLOC_030054	SpisGene5481	3176	2671	2173	1807	1954	0	+3/+3	2671	3176	2442	2118	2260	0	+1/+1	4784	0.0	10	5639	0.0	6
XLOC_030055	SpisGene5480	1536	1659	1428	1079	1164	0	-2/-3	1659	1536	1311	1078	1154	0	+2/+2	2354	0.0	17	2483	0.0	18
XLOC_030056	SpisGene5478	2400	1882	852	778	804	0	+2/+1	1882	2400	852	778	804	0	+1/+2	1766	0.0	6	1818	0.0	6
XLOC_030058	SpisGene5477	614	305	239	203	219	0	+1/+1	305	614	214	181	195	0	+1/+1	447	3e-125	1	412	6e-115	1
XLOC_030059	SpisGene5476	1222	626	285	183	217	0	+3/+1	626	1222	286	184	222	0	+1/+3	440	5e-94	5	444	2e-95	5
XLOC_030060	SpisGene5475	382	710	364	239	277	0	+1/+3	710	382	333	235	266	0	+3/+1	536	9e-129	5	567	3e-132	6
XLOC_030061	SpisGene5473	660	1528	438	298	350	0	+3/+2	1528	660	451	312	364	0	+1/+3	728	0.0	4	777	0.0	4
XLOC_030062	SpisGene5471	2080	1236	735	553	615	0	-2/+3	1236	2080	735	553	615	0	+3/-2	1292	0.0	7	1315	0.0	7
XLOC_030063	SpisGene5469	1053	461	452	374	406	0	-2/+1	461	1053	452	374	406	0	+1/-2	914	0.0	3	916	0.0	3
XLOC_030064	SpisGene5465	2093	1581	1455	1265	1341	0	+1/+1	1581	2093	1437	1248	1321	0	+1/+3	2897	0.0	12	2816	0.0	11
XLOC_030066	SpisGene5461	2023	413	317	240	274	0	+2/+1	413	2023	316	233	267	0	+1/+2	576	1e-147	3	549	2e-140	3
XLOC_030067	SpisGene24882	800	725	637	464	527	0	+1/+1	725	800	621	454	515	0	+1/+1	1117	0.0	6	1086	0.0	6
XLOC_030070	SpisGene19284	949	279	163	134	146	0	+1/+2	279	949	163	134	146	0	+2/+1	324	4e-65	5	324	1e-65	5
XLOC_030072	SpisGene21782	502	277	256	245	249	0	+2/+3	277	502	257	246	250	0	+3/+2	596	1e-163	2	599	7e-165	2
XLOC_030073	SpisGene21780	1265	649	579	491	526	0	+3/+3	649	1265	582	496	530	0	+3/+3	1216	0.0	7	1245	0.0	7
XLOC_030074	SpisGene21778	857	542	289	248	258	0	+3/+3	542	857	307	261	273	0	+3/+3	577	7e-164	2	626	1e-166	3
XLOC_030075	SpisGene21777	897	530	504	474	485	0	+1/+3	530	897	482	458	467	0	+3/+1	1078	0.0	4	1090	0.0	5
XLOC_030101	SpisGene5459	306	377	85	56	72	0	-1/+1	377	306	85	56	72	0	+1/-1	154	3e-31	2	154	5e-31	2
XLOC_030111	SpisGene20700	684	145	140	115	123	0	+3/+3	145	684	140	132	134	0	+1/+1	279	2e-67	2	284	8e-70	2
XLOC_030112	SpisGene6369	4315	3715	3283	2569	2784	0	+1/+1	3715	4315	3229	2565	2782	0	+1/+1	5761	0.0	18	5636	0.0	14
XLOC_030113	SpisGene15117	802	1505	755	593	667	0	+2/+2	1505	802	778	611	686	0	+3/+3	1407	0.0	4	1429	0.0	4
XLOC_030115	SpisGene15118	2059	754	461	403	438	0	+2/+1	754	2059	455	398	433	0	+1/+2	955	0.0	3	974	0.0	3
XLOC_030118	SpisGene6370	1924	297	296	189	228	0	+2/+3	297	1924	296	189	228	0	+3/+2	414	1e-102	3	438	9e-111	3
XLOC_030131	SpisGene25032	2769	1170	748	385	522	0	-3/+2	1170	2769	763	386	527	0	+2/-3	943	0.0	12	942	0.0	12
XLOC_030133	SpisGene20577	2408	1312	685	475	552	0	+3/+1	1312	2408	653	466	535	0	+1/+3	1169	0.0	9	1156	0.0	9
XLOC_030137	SpisGene6368	579	1329	470	396	439	0	+1/+1	1329	579	488	401	448	0	+1/+1	862	0.0	1	929	0.0	1
XLOC_030144	SpisGene18278	2158	212	208	185	190	0	-1/+1	212	2158	215	192	197	0	+1/-1	452	2e-111	3	465	2e-116	3
XLOC_030147	SpisGene18270	391	1056	355	320	331	0	+1/+1	1056	391	365	327	338	0	+1/+1	794	0.0	9	806	0.0	9
XLOC_030149	SpisGene18269	638	638	297	220	251	0	+3/+1	638	638	298	220	252	0	+1/+3	500	4e-133	2	495	2e-131	2
XLOC_030150	SpisGene18267	1245	451	443	350	378	0	+1/+1	451	1245	442	344	378	0	+1/+1	785	0.0	3	796	0.0	4
XLOC_030152	SpisGene18265	225	948	224	214	218	0	+1/+1	948	225	224	214	218	0	+1/+1	510	2e-144	1	489	2e-137	1
XLOC_030155	SpisGene14754	376	675	221	192	201	0	+2/+1	675	376	221	192	201	0	+1/+2	476	7e-128	2	476	1e-127	2
XLOC_030156	SpisGene18279	521	742	478	394	415	0	+2/+3	742	521	477	391	418	0	+3/+2	935	0.0	6	924	0.0	6
XLOC_030160	SpisGene18274	1013	455	445	411	428	0	-1/+1	455	1013	445	411	428	0	+1/-1	897	0.0	1	858	0.0	1
XLOC_030163	SpisGene18271	331	500	298	287	293	0	+3/+1	500	331	298	287	293	0	+1/+3	658	0.0	1	689	0.0	1
XLOC_030165	SpisGene18266	996	208	214	177	190	0	+1/+3	208	996	214	177	190	0	+3/+1	455	1e-109	4	455	2e-110	4
XLOC_030186	SpisGene14696	405	520	162	135	141	0	+1/+3	520	405	240	186	198	0	+2/+1	324	3e-62	5	435	6e-79	8
XLOC_030188	SpisGene14698	156	108	47	38	42	0	-2/-2	108	156	47	41	43	0	+1/+1	91	2e-18	1	96	2e-20	1
XLOC_030190	SpisGene14687	386	680	385	353	367	0	+1/+3	680	386	385	353	367	0	+3/+1	805	0.0	1	805	0.0	1
XLOC_030191	SpisGene14688	353	128	127	108	114	0	-3/-1	128	353	127	108	114	0	-1/-3	245	1e-64	1	245	3e-65	1
XLOC_030192	SpisGene14695	701	605	378	302	334	0	+3/+3	605	701	360	296	321	0	+3/+3	767	1e-164	11	746	1e-163	10
XLOC_030193	SpisGene14697	1338	635	260	172	199	0	-3/+3	635	1338	248	169	194	0	+3/-3	406	4e-55	10	403	3e-53	10
XLOC_030198	SpisGene18276	651	2089	567	517	535	0	+1/+1	2089	651	569	512	538	0	+3/+3	1156	0.0	8	1088	0.0	8
XLOC_030203	SpisGene740	858	1174	760	634	682	0	+1/+1	1174	858	754	630	681	0	+1/+1	1508	0.0	5	1509	0.0	5
XLOC_030204	SpisGene741	328	464	133	97	109	0	+2/+2	464	328	137	98	111	0	+3/+3	239	4e-81	2	235	2e-79	2
XLOC_030205	SpisGene743	1165	2401	944	813	870	0	+2/+3	2401	1165	898	772	830	0	+3/+2	1948	0.0	4	1843	0.0	4
XLOC_030207	SpisGene744	752	690	276	200	220	0	+2/+3	690	752	266	197	217	0	+3/+2	504	6e-127	3	480	1e-119	3
XLOC_030208	SpisGene9807	927	721	281	224	239	0	+2/+2	721	927	304	235	262	0	-2/-3	531	2e-110	8	544	3e-114	8
XLOC_030212	SpisGene9126	810	500	285	201	224	0	-2/-3	500	810	297	217	239	0	+1/+1	473	8e-118	3	511	3e-129	3
XLOC_030213	SpisGene9124	2686	1861	1821	1381	1508	0	+3/+1	1861	2686	1822	1520	1642	0	+1/+3	3113	0.0	2	3660	0.0	2
XLOC_030214	SpisGene9120	1486	529	530	456	481	0	+1/+2	529	1486	533	438	470	0	+1/+3	1073	0.0	4	1029	0.0	3
